"","geography","geography_id","state_name","district_name","area","perimeter","max_distance_from_center","Schwartzberg","Redistrict","Gov_Veto","Notes","Geog","AreaDist","AreaConPol","ConvexHull","Upper_Senate","Lower_House","Governor","Overall"
"277","district",1803,"Indiana",3,1.178809478,0.081803133,0.014946382,0.470496941261784,"State Legislature","Yes",NA,"district",4234.632258,4707.727072,0.899506746,"Republican","Republican","Republican","Republican"
"278","district",1802,"Indiana",2,1.10433233,0.084043191,0.012965125,0.443253620609259,"State Legislature","Yes",NA,"district",4009.749747,4852.163194,0.826383942,"Republican","Republican","Republican","Republican"
"279","district",1805,"Indiana",5,0.528756854,0.064954248,0.009969845,0.39684908000756,"State Legislature","Yes",NA,"district",1934.004264,2489.091943,0.776991895,"Republican","Republican","Republican","Republican"
"280","district",1808,"Indiana",8,1.979052536,0.186365795,0.025104711,0.267588464418685,"State Legislature","Yes",NA,"district",7357.927609,10329.07567,0.712351022,"Republican","Republican","Republican","Republican"
"281","district",1804,"Indiana",4,1.762883384,0.110550499,0.017042667,0.425751333567468,"State Legislature","Yes",NA,"district",6376.156386,7799.644639,0.817493191,"Republican","Republican","Republican","Republican"
"282","district",1809,"Indiana",9,1.203995734,0.106187291,0.015285736,0.366306701998907,"State Legislature","Yes",NA,"district",4554.376695,5651.491819,0.80587159,"Republican","Republican","Republican","Republican"
"283","district",1806,"Indiana",6,1.707102781,0.108448715,0.016277942,0.427081103775669,"State Legislature","Yes",NA,"district",6255.896028,7227.775762,0.865535434,"Republican","Republican","Republican","Republican"
"284","district",1801,"Indiana",1,0.392163908,0.047523716,0.008369291,0.467119880356316,"State Legislature","Yes",NA,"district",1179.778856,1520.461174,0.775934878,"Republican","Republican","Republican","Republican"
"285","district",1807,"Indiana",7,0.087147535,0.021416796,0.003316955,0.488627590382302,"State Legislature","Yes",NA,"district",309.6631285,323.1734156,0.958194931,"Republican","Republican","Republican","Republican"
"286","district",1717,"Illinois",17,1.965455049,0.185211078,0.022023695,0.268330185178691,"State Legislature","Yes",NA,"district",7048.843095,13079.05269,0.53894141,"Democrat","Democrat","Republican","Democrat"
"287","district",1712,"Illinois",12,1.366393003,0.144609511,0.019364167,0.286547015308704,"State Legislature","Yes",NA,"district",5196.138355,7872.570758,0.660030696,"Democrat","Democrat","Republican","Democrat"
"288","district",1718,"Illinois",18,2.926704723,0.202475389,0.022454605,0.299517460054877,"State Legislature","Yes",NA,"district",10671.45088,14391.72106,0.741499285,"Democrat","Democrat","Republican","Democrat"
"289","district",1716,"Illinois",16,2.220871495,0.164382383,0.023026402,0.321374471160202,"State Legislature","Yes",NA,"district",7983.015079,11893.47209,0.671209805,"Democrat","Democrat","Republican","Democrat"
"290","district",1713,"Illinois",13,1.579935367,0.162499009,0.021601216,0.27420405672661,"State Legislature","Yes",NA,"district",5859.212033,10492.25443,0.558432134,"Democrat","Democrat","Republican","Democrat"
"291","district",1714,"Illinois",14,0.461541999,0.085999613,0.010751077,0.280036117895964,"State Legislature","Yes",NA,"district",1616.501193,2453.883976,0.658752088,"Democrat","Democrat","Republican","Democrat"
"292","district",1715,"Illinois",15,4.016048913,0.252878001,0.032223343,0.280926933795879,"State Legislature","Yes",NA,"district",14875.30721,21032.70197,0.707246612,"Democrat","Democrat","Republican","Democrat"
"293","district",1706,"Illinois",6,0.111715723,0.047196378,0.005766341,0.251046060980634,"State Legislature","Yes",NA,"district",396.0374819,654.0531342,0.605512704,"Democrat","Democrat","Republican","Democrat"
"294","district",1710,"Illinois",10,0.088074637,0.035066099,0.004384875,0.300014958189221,"State Legislature","Yes",NA,"district",321.5555055,491.5941203,0.654107712,"Democrat","Democrat","Republican","Democrat"
"295","district",1703,"Illinois",3,0.069996159,0.030877109,0.004598937,0.303742389810723,"State Legislature","Yes",NA,"district",251.4641487,340.6613913,0.738164509,"Democrat","Democrat","Republican","Democrat"
"296","district",1705,"Illinois",5,0.025649806,0.023507378,0.002689624,0.241514262849,"State Legislature","Yes",NA,"district",97.60863122,190.6379125,0.512010596,"Democrat","Democrat","Republican","Democrat"
"297","district",1711,"Illinois",11,0.07942169,0.04208936,0.00420539,0.237357069858266,"State Legislature","Yes",NA,"district",271.403012,508.8825295,0.533331361,"Democrat","Democrat","Republican","Democrat"
"298","district",1708,"Illinois",8,0.059025458,0.028359765,0.003379335,0.303684053067898,"State Legislature","Yes",NA,"district",205.0142547,338.1912415,0.606208055,"Democrat","Democrat","Republican","Democrat"
"299","district",1702,"Illinois",2,0.302235069,0.050639743,0.009939299,0.384845016067514,"State Legislature","Yes",NA,"district",1089.672865,1346.612377,0.809195641,"Democrat","Democrat","Republican","Democrat"
"300","district",1701,"Illinois",1,0.074786183,0.039751413,0.006147581,0.243872620699142,"State Legislature","Yes",NA,"district",244.7647242,395.9327325,0.61819775,"Democrat","Democrat","Republican","Democrat"
"301","district",1707,"Illinois",7,0.017923961,0.01931525,0.002444029,0.245709299339602,"State Legislature","Yes",NA,"district",67.37496744,117.9012513,0.571452522,"Democrat","Democrat","Republican","Democrat"
"302","district",1704,"Illinois",4,0.015297174,0.026222104,0.002146941,0.167202589754507,"State Legislature","Yes",NA,"district",60.5550081,132.4244376,0.457279708,"Democrat","Democrat","Republican","Democrat"
"303","district",1709,"Illinois",9,0.028122077,0.021683962,0.002820705,0.274151098873453,"State Legislature","Yes",NA,"district",102.8127752,168.6965381,0.609453972,"Democrat","Democrat","Republican","Democrat"
"304","district",1601,"Idaho",1,11.81559879,0.450363063,0.064580424,0.27056401543669,"Independent commission",NA,NA,"district",39980.67863,54261.74072,0.736811575,"Republican","Republican","Republican","Republican"
"305","district",1602,"Idaho",2,12.4965548,0.359468695,0.039827393,0.348609329860658,"Independent commission",NA,NA,"district",43680.69486,53613.27634,0.814736533,"Republican","Republican","Republican","Republican"
"306","district",1502,"Hawaii",2,2.37245258,0.424518004,0.348060691,0.128619728563972,"Politician commission",NA,NA,"district",6255.135321,27954.71837,0.223759554,"Democrat","Democrat","Democrat","Democrat"
"307","district",1501,"Hawaii",1,0.086220434,0.029252315,0.004841587,0.355835925645723,"Politician commission",NA,NA,"district",216.8466982,331.0073348,0.65511146,"Democrat","Democrat","Democrat","Democrat"
"308","district",1302,"Georgia",2,2.409227604,0.163625288,0.022354989,0.336274103306754,"State Legislature","Yes",NA,"district",9758.599263,11727.79757,0.83209138,"Republican","Republican","Republican","Republican"
"309","district",1313,"Georgia",13,0.182948017,0.06075922,0.007214635,0.249549437512862,"State Legislature","Yes",NA,"district",704.419331,1172.847131,0.600606262,"Republican","Republican","Republican","Republican"
"310","district",1301,"Georgia",1,2.202329466,0.184537349,0.02185058,0.285076750223415,"State Legislature","Yes",NA,"district",8493.443936,11386.05651,0.745951324,"Republican","Republican","Republican","Republican"
"311","district",1303,"Georgia",3,0.982727524,0.107239408,0.012546373,0.327692939452755,"State Legislature","Yes",NA,"district",3937.316557,4957.646411,0.794190676,"Republican","Republican","Republican","Republican"
"312","district",1304,"Georgia",4,0.12685838,0.036547732,0.004501903,0.345465021120887,"State Legislature","Yes",NA,"district",483.3802247,584.171643,0.827462665,"Republican","Republican","Republican","Republican"
"313","district",1314,"Georgia",14,0.9240111,0.098648241,0.014066902,0.345425329435534,"State Legislature","Yes",NA,"district",3623.783693,4647.086376,0.779796931,"Republican","Republican","Republican","Republican"
"314","district",1309,"Georgia",9,1.363457182,0.120687126,0.018617458,0.342976795780259,"State Legislature","Yes",NA,"district",5368.290696,6342.062345,0.846458203,"Republican","Republican","Republican","Republican"
"315","district",1310,"Georgia",10,1.82654435,0.151515449,0.017331601,0.316200917462936,"State Legislature","Yes",NA,"district",7293.171361,8976.813336,0.812445473,"Republican","Republican","Republican","Republican"
"316","district",1308,"Georgia",8,2.187032292,0.210088735,0.026306976,0.249534020319273,"State Legislature","Yes",NA,"district",8881.969586,13254.41263,0.67011416,"Republican","Republican","Republican","Republican"
"317","district",1306,"Georgia",6,0.075249733,0.031097587,0.003894283,0.312702045527585,"State Legislature","Yes",NA,"district",319.6804414,449.3080967,0.711494949,"Republican","Republican","Republican","Republican"
"318","district",1311,"Georgia",11,0.277357847,0.053827732,0.007410408,0.346831935318495,"State Legislature","Yes",NA,"district",1101.261155,1452.221285,0.758328752,"Republican","Republican","Republican","Republican"
"319","district",1312,"Georgia",12,2.063418767,0.196107661,0.022071032,0.259659406599576,"State Legislature","Yes",NA,"district",8323.894525,12166.7264,0.684152356,"Republican","Republican","Republican","Republican"
"320","district",1307,"Georgia",7,0.101826641,0.035495023,0.004433,0.318689811235143,"State Legislature","Yes",NA,"district",404.9878953,529.6103095,0.764690354,"Republican","Republican","Republican","Republican"
"321","district",1305,"Georgia",5,0.068296473,0.023113157,0.00346561,0.400815770356628,"State Legislature","Yes",NA,"district",276.8801125,299.1605822,0.925523378,"Republican","Republican","Republican","Republican"
"322","district",1214,"Florida",14,0.124231593,0.040942923,0.006599795,0.305170194486576,"State Legislature","Yes",NA,"district",368.5924979,434.1982283,0.848903736,"Republican","Republican","Republican","Republican"
"323","district",1212,"Florida",12,0.252017074,0.045446436,0.007381323,0.391579622918686,"State Legislature","Yes",NA,"district",934.4297912,1216.782789,0.76795119,"Republican","Republican","Republican","Republican"
"324","district",1213,"Florida",13,0.100281472,0.028982636,0.004589185,0.38732666785985,"State Legislature","Yes",NA,"district",285.78291,315.3064953,0.906365439,"Republican","Republican","Republican","Republican"
"325","district",1206,"Florida",6,0.768721609,0.105839693,0.015496259,0.293657370217605,"State Legislature","Yes",NA,"district",2409.366856,3179.250899,0.757841055,"Republican","Republican","Republican","Republican"
"326","district",1217,"Florida",17,1.681143941,0.127082818,0.015610833,0.36167671154451,"State Legislature","Yes",NA,"district",6200.903168,7793.25796,0.795675339,"Republican","Republican","Republican","Republican"
"327","district",1219,"Florida",19,0.317995793,0.064796007,0.01231266,0.308508671471191,"State Legislature","Yes",NA,"district",1052.708532,1646.261078,0.639454183,"Republican","Republican","Republican","Republican"
"328","district",1205,"Florida",5,0.373312846,0.173006405,0.019748879,0.125192761024429,"State Legislature","Yes",NA,"district",3901.115774,5508.12684,0.708247266,"Republican","Republican","Republican","Republican"
"329","district",1210,"Florida",10,0.333447484,0.075159995,0.008887902,0.272352842249878,"State Legislature","Yes",NA,"district",524.4025928,579.111591,0.905529437,"Republican","Republican","Republican","Republican"
"330","district",1202,"Florida",2,2.446775212,0.154354794,0.023290407,0.35923764902881,"State Legislature","Yes",NA,"district",11676.05503,19542.28252,0.597476524,"Republican","Republican","Republican","Republican"
"331","district",1204,"Florida",4,0.515313883,0.106718081,0.010288764,0.238453030512119,"State Legislature","Yes",NA,"district",1739.645175,2411.748214,0.721321225,"Republican","Republican","Republican","Republican"
"332","district",1215,"Florida",15,0.208906857,0.051020319,0.006839332,0.317569006173621,"State Legislature","Yes",NA,"district",1136.92494,1485.916957,0.765133566,"Republican","Republican","Republican","Republican"
"333","district",1209,"Florida",9,0.454279705,0.06909953,0.009635922,0.345773340895002,"State Legislature","Yes",NA,"district",2643.656261,2993.200248,0.883220648,"Republican","Republican","Republican","Republican"
"334","district",1211,"Florida",11,0.695635112,0.085426169,0.011138683,0.346102509977576,"State Legislature","Yes",NA,"district",2691.050949,3392.734124,0.793180618,"Republican","Republican","Republican","Republican"
"335","district",1201,"Florida",1,1.16227617,0.100299062,0.017127889,0.381033120381433,"State Legislature","Yes",NA,"district",4440.36962,5385.659524,0.824480196,"Republican","Republican","Republican","Republican"
"336","district",1226,"Florida",26,1.137707981,0.157984713,0.032192482,0.239334479188404,"State Legislature","Yes",NA,"district",3118.503751,7129.403918,0.437414374,"Republican","Republican","Republican","Republican"
"337","district",1203,"Florida",3,1.895304373,0.136495677,0.01755222,0.357540725805867,"State Legislature","Yes",NA,"district",3840.86242,4258.853324,0.901853651,"Republican","Republican","Republican","Republican"
"338","district",1227,"Florida",27,0.13334809,0.034863421,0.005209938,0.371302891609889,"State Legislature","Yes",NA,"district",142.8140408,223.988535,0.637595316,"Republican","Republican","Republican","Republican"
"339","district",1224,"Florida",24,0.028122077,0.020027573,0.00285362,0.296824882886718,"State Legislature","Yes",NA,"district",136.4136549,143.5019545,0.950604857,"Republican","Republican","Republican","Republican"
"340","district",1223,"Florida",23,0.067523888,0.031416443,0.005166898,0.293208556718296,"State Legislature","Yes",NA,"district",197.647153,220.7306816,0.895422202,"Republican","Republican","Republican","Republican"
"341","district",1225,"Florida",25,0.789735908,0.094601491,0.014972521,0.333002806171895,"State Legislature","Yes",NA,"district",3634.360493,5299.78876,0.685755727,"Republican","Republican","Republican","Republican"
"342","district",1208,"Florida",8,0.572330621,0.072658231,0.012379949,0.369099624358484,"State Legislature","Yes",NA,"district",2098.238949,2864.973367,0.732376424,"Republican","Republican","Republican","Republican"
"343","district",1218,"Florida",18,0.443618038,0.058018981,0.008671883,0.406948482596724,"State Legislature","Yes",NA,"district",1694.726051,2089.805879,0.81094903,"Republican","Republican","Republican","Republican"
"344","district",1220,"Florida",20,0.630274461,0.101314786,0.011089131,0.277777429946792,"State Legislature","Yes",NA,"district",2401.097487,3196.752962,0.751105111,"Republican","Republican","Republican","Republican"
"345","district",1221,"Florida",21,0.06242483,0.028098909,0.004577255,0.315205769621733,"State Legislature","Yes",NA,"district",250.3762305,357.3390902,0.700668461,"Republican","Republican","Republican","Republican"
"346","district",1222,"Florida",22,0.085293332,0.046328033,0.006735333,0.223469682006611,"State Legislature","Yes",NA,"district",180.4749814,247.022396,0.730601696,"Republican","Republican","Republican","Republican"
"347","district",1216,"Florida",16,0.279366567,0.047402734,0.007538014,0.395265361040073,"State Legislature","Yes",NA,"district",1404.715864,1575.172657,0.891785327,"Republican","Republican","Republican","Republican"
"348","district",1207,"Florida",7,0.1398378,0.045812794,0.004679607,0.289354635603577,"State Legislature","Yes",NA,"district",421.9103687,518.7096907,0.813384397,"Republican","Republican","Republican","Republican"
"349","district",1000,"Delaware",0,0.670139823,0.073439643,0.014858582,0.395145543506789,NA,NA,NA,"district",2055.859657,2721.660133,0.755369722,"Democrat","Democrat","Democrat","Democrat"
"350","district",903,"Connecticut",3,0.137520047,0.043190207,0.005376808,0.304370566450394,"State Legislature","No",NA,"district",494.7262849,709.1379125,0.69764467,"Democrat","Democrat","Democrat","Democrat"
"351","district",904,"Connecticut",4,0.151272051,0.043720336,0.006490015,0.315355775158768,"State Legislature","No",NA,"district",490.8443199,716.6955868,0.684871414,"Democrat","Democrat","Democrat","Democrat"
"352","district",905,"Connecticut",5,0.358170189,0.068757878,0.007242563,0.30855116107082,"State Legislature","No",NA,"district",1267.412184,1704.883038,0.743401251,"Democrat","Democrat","Democrat","Democrat"
"353","district",902,"Connecticut",2,0.587782312,0.063695734,0.009870665,0.426680545673584,"State Legislature","No",NA,"district",2046.624746,2456.536748,0.833134187,"Democrat","Democrat","Democrat","Democrat"
"354","district",901,"Connecticut",1,0.195927437,0.056998082,0.005822456,0.275291193658053,"State Legislature","No",NA,"district",704.9836349,1019.317051,0.691623508,"Democrat","Democrat","Democrat","Democrat"
"355","district",804,"Colorado",4,10.33934427,0.288461544,0.043641129,0.395151383117386,"State Legislature","Yes",NA,"district",38276.70338,47011.71391,0.814195021,"Republican","Democrat","Democrat","Democrat"
"356","district",801,"Colorado",1,0.052072197,0.035266775,0.005204847,0.229372915981385,"State Legislature","Yes",NA,"district",201.6656154,337.2867316,0.59790557,"Republican","Democrat","Democrat","Democrat"
"357","district",807,"Colorado",7,0.097345651,0.040397363,0.005877536,0.273785341424448,"State Legislature","Yes",NA,"district",351.2509267,527.497771,0.665881348,"Republican","Democrat","Democrat","Democrat"
"358","district",805,"Colorado",5,1.973798962,0.127548999,0.018410981,0.390462504412682,"State Legislature","Yes",NA,"district",7301.386477,9143.821192,0.798504949,"Republican","Democrat","Democrat","Democrat"
"359","district",803,"Colorado",3,13.34639779,0.34654299,0.047280283,0.373705806878648,"State Legislature","Yes",NA,"district",49852.74746,63220.58198,0.788552492,"Republican","Democrat","Democrat","Democrat"
"360","district",806,"Colorado",6,0.133966158,0.050869667,0.005968476,0.25506072426006,"State Legislature","Yes",NA,"district",470.0092626,843.8798664,0.55696229,"Republican","Democrat","Democrat","Democrat"
"361","district",802,"Colorado",2,2.113482245,0.165886929,0.018581951,0.310664813201892,"State Legislature","Yes",NA,"district",7631.702432,9966.790233,0.765713159,"Republican","Democrat","Democrat","Democrat"
"362","district",616,"California",16,0.753887986,0.103144662,0.014220406,0.29840877248793,"Independent commission",NA,NA,"district",2897.933758,3859.29752,0.750896696,"Democrat","Democrat","Democrat","Democrat"
"363","district",621,"California",21,1.755003022,0.174297892,0.023146891,0.269433586184182,"Independent commission",NA,NA,"district",6725.557536,9325.02069,0.721237814,"Democrat","Democrat","Democrat","Democrat"
"364","district",622,"California",22,0.303007653,0.072032703,0.009821818,0.270895642326481,"Independent commission",NA,NA,"district",1159.461821,2075.991439,0.558509924,"Democrat","Democrat","Democrat","Democrat"
"365","district",608,"California",8,8.48436881,0.337960098,0.065573546,0.30552677369259,"Independent commission",NA,NA,"district",33048.85921,40307.32927,0.819921831,"Democrat","Democrat","Democrat","Democrat"
"366","district",618,"California",18,0.210142993,0.047852434,0.00568622,0.339592707730714,"Independent commission",NA,NA,"district",697.3535023,858.4472228,0.812342895,"Democrat","Democrat","Democrat","Democrat"
"367","district",620,"California",20,1.43994305,0.107262452,0.018461421,0.396579142497681,"Independent commission",NA,NA,"district",4908.962104,5738.340447,0.855467212,"Democrat","Democrat","Democrat","Democrat"
"368","district",604,"California",4,3.499344378,0.202422401,0.030770095,0.32759683884036,"Independent commission",NA,NA,"district",13170.75862,15934.36363,0.826563202,"Democrat","Democrat","Democrat","Democrat"
"369","district",607,"California",7,0.146018476,0.031416144,0.004445266,0.431177369614511,"Independent commission",NA,NA,"district",557.585631,605.0132115,0.921609017,"Democrat","Democrat","Democrat","Democrat"
"370","district",615,"California",15,0.160234032,0.039406257,0.005899489,0.360095029854175,"Independent commission",NA,NA,"district",597.7972794,769.9623054,0.776398111,"Democrat","Democrat","Democrat","Democrat"
"371","district",610,"California",10,0.482556299,0.078424308,0.009511469,0.313998975626717,"Independent commission",NA,NA,"district",1845.171491,2399.444894,0.768999319,"Democrat","Democrat","Democrat","Democrat"
"372","district",609,"California",9,0.35214403,0.053863134,0.007589398,0.390547154600022,"Independent commission",NA,NA,"district",1317.41779,1539.789296,0.855583159,"Democrat","Democrat","Democrat","Democrat"
"373","district",601,"California",1,8.004439299,0.290591901,0.03454032,0.345133315701014,"Independent commission",NA,NA,"district",28860.92866,33265.2237,0.867600619,"Democrat","Democrat","Democrat","Democrat"
"374","district",603,"California",3,1.708802467,0.180311354,0.018257426,0.256996843097929,"Independent commission",NA,NA,"district",6325.056104,10053.14773,0.629161759,"Democrat","Democrat","Democrat","Democrat"
"375","district",639,"California",39,0.051608647,0.023155644,0.003210523,0.347783765047041,"Independent commission",NA,NA,"district",201.456018,254.1245574,0.79274518,"Democrat","Democrat","Democrat","Democrat"
"376","district",649,"California",49,0.190519346,0.050871973,0.007781361,0.304155652251434,"Independent commission",NA,NA,"district",585.2176215,826.9457956,0.707685588,"Democrat","Democrat","Democrat","Democrat"
"377","district",646,"California",46,0.017923961,0.011516333,0.001871349,0.412104837891476,"Independent commission",NA,NA,"district",74.04747263,86.41296893,0.856902309,"Democrat","Democrat","Democrat","Democrat"
"378","district",645,"California",45,0.085293332,0.028609486,0.00401519,0.361869863810268,"Independent commission",NA,NA,"district",302.6466448,369.5433891,0.818974588,"Democrat","Democrat","Democrat","Democrat"
"379","district",638,"California",38,0.026422391,0.016603045,0.002195007,0.347058946793294,"Independent commission",NA,NA,"district",89.90138517,132.7531995,0.677206918,"Democrat","Democrat","Democrat","Democrat"
"380","district",647,"California",47,0.17383152,0.064079843,0.011623308,0.230646971679147,"Independent commission",NA,NA,"district",276.0333472,1649.86032,0.167307101,"Democrat","Democrat","Democrat","Democrat"
"381","district",648,"California",48,0.063660965,0.028682427,0.004010656,0.311835564053195,"Independent commission",NA,NA,"district",154.1105459,207.1169469,0.744075017,"Democrat","Democrat","Democrat","Democrat"
"382","district",619,"California",19,0.238883137,0.05927132,0.006447546,0.292316331329709,"Independent commission",NA,NA,"district",933.0474667,1162.027949,0.802947526,"Democrat","Democrat","Democrat","Democrat"
"383","district",617,"California",17,0.055008019,0.023151338,0.003100829,0.359121857718243,"Independent commission",NA,NA,"district",197.0503555,235.1014931,0.838150166,"Democrat","Democrat","Democrat","Democrat"
"384","district",613,"California",13,0.041410531,0.015636573,0.002615882,0.461337496992654,"Independent commission",NA,NA,"district",108.5028136,116.2524015,0.933338255,"Democrat","Democrat","Democrat","Democrat"
"385","district",614,"California",14,0.151890119,0.04448467,0.010587124,0.310569869805301,"Independent commission",NA,NA,"district",268.3393719,385.1718313,0.696674445,"Democrat","Democrat","Democrat","Democrat"
"386","district",612,"California",12,0.030285314,0.017947939,0.002484066,0.343721254029739,"Independent commission",NA,NA,"district",44.00786547,45.79521058,0.960970916,"Democrat","Democrat","Democrat","Democrat"
"387","district",623,"California",23,2.585994945,0.20907513,0.020818554,0.272656837010937,"Independent commission",NA,NA,"district",9938.921045,13745.515,0.723066472,"Democrat","Democrat","Democrat","Democrat"
"388","district",605,"California",5,0.496617337,0.089969606,0.012446263,0.277664304349858,"Independent commission",NA,NA,"district",1817.419274,2517.082637,0.722034012,"Democrat","Democrat","Democrat","Democrat"
"389","district",606,"California",6,0.051608647,0.026900905,0.003285729,0.299363796586357,"Independent commission",NA,NA,"district",181.7479039,258.2223449,0.703842667,"Democrat","Democrat","Democrat","Democrat"
"390","district",651,"California",51,1.276309646,0.137696681,0.026099827,0.290843582513177,"Independent commission",NA,NA,"district",5105.084321,6780.233002,0.752936414,"Democrat","Democrat","Democrat","Democrat"
"391","district",602,"California",2,3.989935556,0.284183178,0.04212344,0.249166416344029,"Independent commission",NA,NA,"district",13080.95242,21787.95766,0.600375337,"Democrat","Democrat","Democrat","Democrat"
"392","district",624,"California",24,2.111473525,0.205548838,0.030754554,0.250600957597923,"Independent commission",NA,NA,"district",7036.107821,11394.13577,0.617520096,"Democrat","Democrat","Democrat","Democrat"
"393","district",650,"California",50,0.699498035,0.089476301,0.01121405,0.331352429795423,"Independent commission",NA,NA,"district",2801.982032,3438.545695,0.814874159,"Democrat","Democrat","Democrat","Democrat"
"394","district",652,"California",52,0.096264033,0.045591887,0.005637188,0.241240039402671,"Independent commission",NA,NA,"district",292.1276209,480.1577643,0.608399244,"Democrat","Democrat","Democrat","Democrat"
"395","district",653,"California",53,0.036929541,0.024598428,0.002735067,0.276939263678328,"Independent commission",NA,NA,"district",127.2907336,160.6244863,0.792474028,"Democrat","Democrat","Democrat","Democrat"
"396","district",630,"California",30,0.035847922,0.021658141,0.003257937,0.30989584132751,"Independent commission",NA,NA,"district",146.0132473,193.0756742,0.756248802,"Democrat","Democrat","Democrat","Democrat"
"397","district",625,"California",25,0.430947652,0.078932713,0.010033635,0.294822185455046,"Independent commission",NA,NA,"district",1725.822456,2467.569991,0.699401623,"Democrat","Democrat","Democrat","Democrat"
"398","district",626,"California",26,0.315987073,0.076807322,0.018607187,0.259440018700691,"Independent commission",NA,NA,"district",979.7790072,2913.608438,0.336276829,"Democrat","Democrat","Democrat","Democrat"
"399","district",633,"California",33,0.121450288,0.046132627,0.006747878,0.267791026816095,"Independent commission",NA,NA,"district",297.7769736,686.1116851,0.434006562,"Democrat","Democrat","Democrat","Democrat"
"400","district",629,"California",29,0.022404951,0.016613607,0.002257848,0.319383884253199,"Independent commission",NA,NA,"district",78.24169762,115.9723738,0.674658068,"Democrat","Democrat","Democrat","Democrat"
"401","district",634,"California",34,0.009889082,0.011336122,0.001458075,0.310969940016811,"Independent commission",NA,NA,"district",41.9069538,57.01618408,0.735001026,"Democrat","Democrat","Democrat","Democrat"
"402","district",632,"California",32,0.031985,0.023280412,0.002844201,0.272324959464743,"Independent commission",NA,NA,"district",136.9742415,179.0384909,0.765054714,"Democrat","Democrat","Democrat","Democrat"
"403","district",643,"California",43,0.013442971,0.011679782,0.002232839,0.351898832540782,"Independent commission",NA,NA,"district",65.0945044,73.38254472,0.88705706,"Democrat","Democrat","Democrat","Democrat"
"404","district",635,"California",35,0.041719565,0.025929201,0.003977374,0.279245178618931,"Independent commission",NA,NA,"district",172.4024651,254.780475,0.676670632,"Democrat","Democrat","Democrat","Democrat"
"405","district",644,"California",44,0.028122077,0.018563079,0.003115338,0.320242240537262,"Independent commission",NA,NA,"district",91.83704079,117.8149284,0.779502581,"Democrat","Democrat","Democrat","Democrat"
"406","district",628,"California",28,0.052999299,0.028804051,0.003590573,0.283325995578332,"Independent commission",NA,NA,"district",225.1713424,284.9685252,0.790162149,"Democrat","Democrat","Democrat","Democrat"
"407","district",627,"California",27,0.186501906,0.042986441,0.005580717,0.356135346365187,"Independent commission",NA,NA,"district",702.9361006,877.3635869,0.801191332,"Democrat","Democrat","Democrat","Democrat"
"408","district",637,"California",37,0.012361353,0.009099984,0.001637808,0.433109098876353,"Independent commission",NA,NA,"district",54.25312817,57.0750248,0.950558118,"Democrat","Democrat","Democrat","Democrat"
"409","district",640,"California",40,0.019005579,0.015259151,0.00186583,0.320269154839049,"Independent commission",NA,NA,"district",57.86706048,79.75572981,0.725553645,"Democrat","Democrat","Democrat","Democrat"
"410","district",642,"California",42,0.245063813,0.078110636,0.007937914,0.22466444712839,"Independent commission",NA,NA,"district",936.8695581,1502.853301,0.623393885,"Democrat","Democrat","Democrat","Democrat"
"411","district",641,"California",41,0.081584927,0.033884638,0.004296036,0.298818200688912,"Independent commission",NA,NA,"district",331.7078452,415.7092152,0.797932384,"Democrat","Democrat","Democrat","Democrat"
"412","district",636,"California",36,1.511175344,0.114042064,0.02074439,0.382117821175655,"Independent commission",NA,NA,"district",5999.030944,6365.538463,0.942423171,"Democrat","Democrat","Democrat","Democrat"
"413","district",631,"California",31,0.057171255,0.034989267,0.004867596,0.242247302908916,"Independent commission",NA,NA,"district",232.9391965,360.1508034,0.646782387,"Democrat","Democrat","Democrat","Democrat"
"414","district",611,"California",11,0.141382969,0.040376852,0.006242804,0.330119383045018,"Independent commission",NA,NA,"district",495.8880935,644.6713864,0.769210646,"Democrat","Democrat","Democrat","Democrat"
"415","district",501,"Arkansas",1,5.076807475,0.371261248,0.040237731,0.215139749635461,"State Legislature","Yes",NA,"district",19837.53878,27967.98339,0.709294571,"Republican","Republican","Republican","Republican"
"416","district",503,"Arkansas",3,1.446278243,0.183853625,0.020543037,0.231877527745954,"State Legislature","Yes",NA,"district",5533.447845,10540.23614,0.52498329,"Republican","Republican","Republican","Republican"
"417","district",504,"Arkansas",4,5.759772201,0.251522586,0.037663373,0.33824438525812,"State Legislature","Yes",NA,"district",22758.43648,28472.02909,0.799326118,"Republican","Republican","Republican","Republican"
"418","district",502,"Arkansas",2,1.303041071,0.128655857,0.016232244,0.31452445772835,"State Legislature","Yes",NA,"district",5072.588404,7079.197766,0.716548481,"Republican","Republican","Republican","Republican"
"419","district",404,"Arizona",4,8.483596226,0.485286092,0.043286901,0.212763478596617,"Independent commission",NA,NA,"district",33408.23988,53444.72565,0.625098913,"Republican","Republican","Republican","Republican"
"420","district",403,"Arizona",3,3.905723842,0.238144367,0.035479956,0.294181518341435,"Independent commission",NA,NA,"district",15658.67975,20804.61821,0.75265403,"Republican","Republican","Republican","Republican"
"421","district",402,"Arizona",2,1.977816401,0.116670898,0.018848069,0.427302445558168,"Independent commission",NA,NA,"district",7897.194236,8873.521162,0.889972999,"Republican","Republican","Republican","Republican"
"422","district",401,"Arizona",1,14.1809436,0.462201933,0.050885387,0.288818986364317,"Independent commission",NA,NA,"district",55172.5078,74305.61278,0.742507944,"Republican","Republican","Republican","Republican"
