"","geography","geography_id","state_name","district_name","area","perimeter","max_distance_from_center","id","Schwartzberg"
"310","district",1301,"Georgia",1,2.202329466,0.184537349,0.02185058,351,28.5076750223415
"311","district",1303,"Georgia",3,0.982727524,0.107239408,0.012546373,352,32.7692939452755
"312","district",1304,"Georgia",4,0.12685838,0.036547732,0.004501903,353,34.5465021120887
"313","district",1314,"Georgia",14,0.9240111,0.098648241,0.014066902,354,34.5425329435534
"314","district",1309,"Georgia",9,1.363457182,0.120687126,0.018617458,355,34.2976795780259
"315","district",1310,"Georgia",10,1.82654435,0.151515449,0.017331601,356,31.6200917462936
"316","district",1308,"Georgia",8,2.187032292,0.210088735,0.026306976,357,24.9534020319273
"317","district",1306,"Georgia",6,0.075249733,0.031097587,0.003894283,358,31.2702045527585
"318","district",1311,"Georgia",11,0.277357847,0.053827732,0.007410408,359,34.6831935318495
"319","district",1312,"Georgia",12,2.063418767,0.196107661,0.022071032,360,25.9659406599576
"320","district",1307,"Georgia",7,0.101826641,0.035495023,0.004433,361,31.8689811235143
"321","district",1305,"Georgia",5,0.068296473,0.023113157,0.00346561,362,40.0815770356628
"322","district",1214,"Florida",14,0.124231593,0.040942923,0.006599795,364,30.5170194486576
"323","district",1212,"Florida",12,0.252017074,0.045446436,0.007381323,365,39.1579622918686
"324","district",1213,"Florida",13,0.100281472,0.028982636,0.004589185,366,38.732666785985
"325","district",1206,"Florida",6,0.768721609,0.105839693,0.015496259,367,29.3657370217605
"326","district",1217,"Florida",17,1.681143941,0.127082818,0.015610833,368,36.167671154451
"327","district",1219,"Florida",19,0.317995793,0.064796007,0.01231266,369,30.8508671471191
"328","district",1205,"Florida",5,0.373312846,0.173006405,0.019748879,370,12.5192761024429
"329","district",1210,"Florida",10,0.333447484,0.075159995,0.008887902,371,27.2352842249878
"330","district",1202,"Florida",2,2.446775212,0.154354794,0.023290407,372,35.923764902881
"331","district",1204,"Florida",4,0.515313883,0.106718081,0.010288764,373,23.8453030512119
"332","district",1215,"Florida",15,0.208906857,0.051020319,0.006839332,374,31.7569006173621
"333","district",1209,"Florida",9,0.454279705,0.06909953,0.009635922,375,34.5773340895002
"334","district",1211,"Florida",11,0.695635112,0.085426169,0.011138683,376,34.6102509977576
"335","district",1201,"Florida",1,1.16227617,0.100299062,0.017127889,377,38.1033120381433
"336","district",1226,"Florida",26,1.137707981,0.157984713,0.032192482,378,23.9334479188404
"337","district",1203,"Florida",3,1.895304373,0.136495677,0.01755222,379,35.7540725805867
"338","district",1227,"Florida",27,0.13334809,0.034863421,0.005209938,380,37.1302891609889
"339","district",1224,"Florida",24,0.028122077,0.020027573,0.00285362,381,29.6824882886718
"340","district",1223,"Florida",23,0.067523888,0.031416443,0.005166898,382,29.3208556718296
"341","district",1225,"Florida",25,0.789735908,0.094601491,0.014972521,383,33.3002806171895
"342","district",1208,"Florida",8,0.572330621,0.072658231,0.012379949,384,36.9099624358484
"343","district",1218,"Florida",18,0.443618038,0.058018981,0.008671883,385,40.6948482596724
"344","district",1220,"Florida",20,0.630274461,0.101314786,0.011089131,386,27.7777429946792
"345","district",1221,"Florida",21,0.06242483,0.028098909,0.004577255,387,31.5205769621733
"346","district",1222,"Florida",22,0.085293332,0.046328033,0.006735333,388,22.3469682006611
"347","district",1216,"Florida",16,0.279366567,0.047402734,0.007538014,389,39.5265361040073
"348","district",1207,"Florida",7,0.1398378,0.045812794,0.004679607,390,28.9354635603577
"349","district",1000,"Delaware",0,0.670139823,0.073439643,0.014858582,392,39.5145543506789
"350","district",903,"Connecticut",3,0.137520047,0.043190207,0.005376808,394,30.4370566450394
"351","district",904,"Connecticut",4,0.151272051,0.043720336,0.006490015,395,31.5355775158768
"352","district",905,"Connecticut",5,0.358170189,0.068757878,0.007242563,396,30.855116107082
"353","district",902,"Connecticut",2,0.587782312,0.063695734,0.009870665,397,42.6680545673584
"354","district",901,"Connecticut",1,0.195927437,0.056998082,0.005822456,398,27.5291193658053
"355","district",804,"Colorado",4,10.33934427,0.288461544,0.043641129,400,39.5151383117386
"356","district",801,"Colorado",1,0.052072197,0.035266775,0.005204847,401,22.9372915981385
"357","district",807,"Colorado",7,0.097345651,0.040397363,0.005877536,402,27.3785341424448
"358","district",805,"Colorado",5,1.973798962,0.127548999,0.018410981,403,39.0462504412682
"359","district",803,"Colorado",3,13.34639779,0.34654299,0.047280283,404,37.3705806878648
"360","district",806,"Colorado",6,0.133966158,0.050869667,0.005968476,405,25.506072426006
"361","district",802,"Colorado",2,2.113482245,0.165886929,0.018581951,406,31.0664813201892
"362","district",616,"California",16,0.753887986,0.103144662,0.014220406,408,29.840877248793
"363","district",621,"California",21,1.755003022,0.174297892,0.023146891,409,26.9433586184182
"364","district",622,"California",22,0.303007653,0.072032703,0.009821818,410,27.0895642326481
"365","district",608,"California",8,8.48436881,0.337960098,0.065573546,411,30.552677369259
"366","district",618,"California",18,0.210142993,0.047852434,0.00568622,412,33.9592707730714
"367","district",620,"California",20,1.43994305,0.107262452,0.018461421,413,39.6579142497681
"368","district",604,"California",4,3.499344378,0.202422401,0.030770095,414,32.759683884036
"369","district",607,"California",7,0.146018476,0.031416144,0.004445266,415,43.1177369614511
"370","district",615,"California",15,0.160234032,0.039406257,0.005899489,416,36.0095029854175
"371","district",610,"California",10,0.482556299,0.078424308,0.009511469,417,31.3998975626717
"372","district",609,"California",9,0.35214403,0.053863134,0.007589398,418,39.0547154600022
"373","district",601,"California",1,8.004439299,0.290591901,0.03454032,419,34.5133315701014
"374","district",603,"California",3,1.708802467,0.180311354,0.018257426,420,25.6996843097929
"375","district",639,"California",39,0.051608647,0.023155644,0.003210523,421,34.7783765047041
"376","district",649,"California",49,0.190519346,0.050871973,0.007781361,422,30.4155652251434
"377","district",646,"California",46,0.017923961,0.011516333,0.001871349,423,41.2104837891476
"378","district",645,"California",45,0.085293332,0.028609486,0.00401519,424,36.1869863810268
"379","district",638,"California",38,0.026422391,0.016603045,0.002195007,425,34.7058946793294
"380","district",647,"California",47,0.17383152,0.064079843,0.011623308,426,23.0646971679147
"381","district",648,"California",48,0.063660965,0.028682427,0.004010656,427,31.1835564053195
"382","district",619,"California",19,0.238883137,0.05927132,0.006447546,428,29.2316331329709
"383","district",617,"California",17,0.055008019,0.023151338,0.003100829,429,35.9121857718243
"384","district",613,"California",13,0.041410531,0.015636573,0.002615882,430,46.1337496992654
"385","district",614,"California",14,0.151890119,0.04448467,0.010587124,431,31.0569869805301
"386","district",612,"California",12,0.030285314,0.017947939,0.002484066,432,34.3721254029739
"387","district",623,"California",23,2.585994945,0.20907513,0.020818554,433,27.2656837010937
"388","district",605,"California",5,0.496617337,0.089969606,0.012446263,434,27.7664304349858
"389","district",606,"California",6,0.051608647,0.026900905,0.003285729,435,29.9363796586357
"390","district",651,"California",51,1.276309646,0.137696681,0.026099827,436,29.0843582513177
"391","district",602,"California",2,3.989935556,0.284183178,0.04212344,437,24.9166416344029
"392","district",624,"California",24,2.111473525,0.205548838,0.030754554,438,25.0600957597923
"393","district",650,"California",50,0.699498035,0.089476301,0.01121405,439,33.1352429795423
"394","district",652,"California",52,0.096264033,0.045591887,0.005637188,440,24.1240039402671
"395","district",653,"California",53,0.036929541,0.024598428,0.002735067,441,27.6939263678328
"396","district",630,"California",30,0.035847922,0.021658141,0.003257937,442,30.989584132751
"397","district",625,"California",25,0.430947652,0.078932713,0.010033635,443,29.4822185455046
"398","district",626,"California",26,0.315987073,0.076807322,0.018607187,444,25.9440018700691
"399","district",633,"California",33,0.121450288,0.046132627,0.006747878,445,26.7791026816095
"400","district",629,"California",29,0.022404951,0.016613607,0.002257848,446,31.9383884253199
"401","district",634,"California",34,0.009889082,0.011336122,0.001458075,447,31.0969940016811
"402","district",632,"California",32,0.031985,0.023280412,0.002844201,448,27.2324959464743
"403","district",643,"California",43,0.013442971,0.011679782,0.002232839,449,35.1898832540782
"404","district",635,"California",35,0.041719565,0.025929201,0.003977374,450,27.9245178618931
"405","district",644,"California",44,0.028122077,0.018563079,0.003115338,451,32.0242240537262
"406","district",628,"California",28,0.052999299,0.028804051,0.003590573,452,28.3325995578332
"407","district",627,"California",27,0.186501906,0.042986441,0.005580717,453,35.6135346365187
"408","district",637,"California",37,0.012361353,0.009099984,0.001637808,454,43.3109098876353
"409","district",640,"California",40,0.019005579,0.015259151,0.00186583,455,32.0269154839049
"410","district",642,"California",42,0.245063813,0.078110636,0.007937914,456,22.466444712839
"411","district",641,"California",41,0.081584927,0.033884638,0.004296036,457,29.8818200688912
"412","district",636,"California",36,1.511175344,0.114042064,0.02074439,458,38.2117821175655
"413","district",631,"California",31,0.057171255,0.034989267,0.004867596,459,24.2247302908916
"414","district",611,"California",11,0.141382969,0.040376852,0.006242804,460,33.0119383045018
"415","district",501,"Arkansas",1,5.076807475,0.371261248,0.040237731,462,21.5139749635461
"416","district",503,"Arkansas",3,1.446278243,0.183853625,0.020543037,463,23.1877527745954
"417","district",504,"Arkansas",4,5.759772201,0.251522586,0.037663373,464,33.824438525812
"418","district",502,"Arkansas",2,1.303041071,0.128655857,0.016232244,465,31.452445772835
"419","district",404,"Arizona",4,8.483596226,0.485286092,0.043286901,467,21.2763478596617
"420","district",403,"Arizona",3,3.905723842,0.238144367,0.035479956,468,29.4181518341435
"421","district",402,"Arizona",2,1.977816401,0.116670898,0.018848069,469,42.7302445558168
"422","district",401,"Arizona",1,14.1809436,0.462201933,0.050885387,470,28.8818986364317
"423","district",405,"Arizona",5,0.07942169,0.019679436,0.003314331,471,50.7647026155106
"424","district",407,"Arizona",7,0.054698985,0.021007467,0.003049006,472,39.4657968305641
"425","district",409,"Arizona",9,0.035847922,0.029511296,0.003852478,473,22.7430466855296
"426","district",406,"Arizona",6,0.159770481,0.0403383,0.004824729,474,35.1265592784875
"427","district",408,"Arizona",8,0.132266472,0.047316256,0.006037062,475,27.2470471932874
"428","district",200,"Alaska",0,314.0794077,3.130852166,0.373894477,477,20.0660598033323
"429","district",106,"Alabama",6,1.058904359,0.158208156,0.016111953,479,23.0570866364921
"430","district",101,"Alabama",1,1.69319626,0.186484207,0.019336889,480,24.7352625304575
"431","district",102,"Alabama",2,2.535313399,0.200209498,0.02152142,481,28.1926617726538
"432","district",107,"Alabama",7,2.540103423,0.245787764,0.025535621,482,22.9863689488467
"433","district",105,"Alabama",5,0.980873321,0.110460877,0.021986277,483,31.783586805946
"434","district",103,"Alabama",3,1.941195894,0.176715406,0.021643779,484,27.9489309803914
"435","district",104,"Alabama",4,2.316671977,0.202713627,0.026404493,485,26.6167031159268
